designation;reference;url_product;Fournisseur
FILET DE CABILLAUD;09779;/Promotions/Filet-de-cabillaud/p/000000000000009779;Sysco
TARTARE DE SAINT JACQUES EXPRESS;72667;/Promotions/Tartare-de-Saint-Jacques-express/p/000000000000072667;Sysco
TAGLIATELLE AU SAUMON ATLANTIQUE, CRÈME À L'ANETH CITRONNÉE;42491;/Produits/Tagliatelle-au-saumon-atlantique--creme-a-l-aneth-citronnee/p/000000000000042491;Sysco
RÔTI DE VEAU FICELÉ;45636;/Promotions/Roti-de-veau-ficele/p/000000000000045636;Sysco
SAUCE SALSA;19533;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-froides/Les-sauces-froides/Sauce-salsa/p/000000000000019533;Sysco
CHUTNEY DE MANGUE AU CURCUMA;18955;/Promotions/Chutney-de-mangue-au-curcuma/p/000000000000018955;Sysco
SAMOS;82868;/Promotions/Samos/p/000000000000082868;Sysco
MINI-TARTELETTE SALÉE TOMATE BASILIC;19219;/Les-produits/Le-pain--la-viennoiserie-et-les-pates-a-travailler/Les-pates-et-fonds/Les-fonds-de-tarte-et-de-tartelette/Les-fonds-de-tartelette/Mini-tartelette-salee-tomate-basilic/p/000000000000019219;Sysco
FEUILLETÉ AU COMTÉ;60803;/Les-produits/Les-entrees/Les-feuilletes/Les-feuilletes-traditionnels-a-cuire/Les-feuilletes-traditionnels-a-cuire/Feuillete-au-comte/p/000000000000060803;Sysco
DOS DE CABILLAUD MSC;70952;/Promotions/Dos-de-cabillaud-MSC/p/000000000000070952;Sysco
MOUSSE AU CHOCOLAT;77937;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-flans-et-entremets-laitiers/Les-flans-et-entremets-laitiers/Mousse-au-chocolat/p/000000000000077937;Sysco
FEUILLETÉ POULET CHAMPIGNONS;77911;/Produits/Feuillete-poulet-champignons/p/000000000000077911;Sysco
CHÈVREFOUR;83133;/Les-produits/La-cremerie/Les-fromages-a-la-coupe-et-a-la-piece/Les-fromages-de-chevre/Les-fromages-de-chevre/Chevrefour/p/000000000000083133;Sysco
TERRINE AU FROMAGE DE CHÈVRE, COEUR DE TOMATES CONFITES ET BASILIC;43371;/Les-produits/Les-entrees/Les-terrines--pains-et-roules/De-legumes/De-legumes/Terrine-au-fromage-de-chevre--coeur-de-tomates-confites-et-basilic/p/000000000000043371;Sysco
FOND DE PIZZA;74327;/Promotions/Fond-de-pizza/p/000000000000074327;Sysco
CURE-DENTS 2 POINTES EN BOIS;28061;/Les-produits/Le-non-alimentaire/Les-produits-complementaires/Les-produits-complementaires/Neant/Cure-dents-2-pointes-en-bois/p/000000000000028061;Sysco
BAVETTE D'ALOYAU RACE SIMMENTAL;48288;/Produits/Bavette-d-aloyau-race-Simmental/p/000000000000048288;Sysco
PAIN SUÉDOIS ROND;16785;/Les-produits/Le-pain--la-viennoiserie-et-les-pates-a-travailler/Le-pain/Le-pain-pour-snack-chaud-et-froid/Le-pain-pour-snack-chaud-et-froid/Pain-suedois-rond/p/000000000000016785;Sysco
COROLLE DE LIMANDE DU NORD AUX 2 SAUMONS;78183;/Promotions/Corolle-de-limande-du-Nord-aux-2-saumons/p/000000000000078183;Sysco
GOURMANDISE FRAISE-FRAMBOISE;77745;/Produits/Gourmandise-fraise-framboise/p/000000000000077745;Sysco
ESCARGOT DE BOURGOGNE LABEL ROUGE;76613;/Promotions/Escargot-de-Bourgogne-Label-Rouge/p/000000000000076613;Sysco
PALET D'ÉPINARD EN BRANCHES CE2;30270;/Promotions/Palet-d-epinard-en-branches-CE2/p/000000000000030270;Sysco
FRITE SPICY XL;73437;/Les-produits/Les-legumes-et-accompagnements/Les-frites/Les-frites/Neant/Frite-spicy-XL/p/000000000000073437;Sysco
SUCRE À LA VANILLE;18725;/Promotions/Sucre-a-la-vanille/p/000000000000018725;Sysco
DOSETTE D'HUILE PIMENTÉE;14688;/Produits/Dosette-d-huile-pimentee/p/000000000000014688;Sysco
OPÉRA EN BANDE;06904;/Promotions/Opera-en-bande/p/000000000000006904;Sysco
TEMPURA DE LÉGUMES;72441;/p/000000000000072441;Sysco
BEURRE DOUX GASTRONOMIQUE EN ROULEAU;81443;/Les-produits/La-cremerie/Le-beurre-et-la-margarine/Le-beurre-plaquette-et-rouleau/Le-beurre-plaquette-et-rouleau/Beurre-doux-gastronomique-en-rouleau/p/000000000000081443;Sysco
RILLETTES;48108;/Promotions/Rillettes/p/000000000000048108;Sysco
POIVRON MIXTE ROUGE ET VERT;07811;/Promotions/Poivron-mixte-rouge-et-vert/p/000000000000007811;Sysco
FARINE DE BLÉ NOIR;14946;/Promotions/Farine-de-ble-noir/p/000000000000014946;Sysco
ÉCLATS DE CRÊPES CROUSTILLANTES;19345;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-decors--toppings-et-sauces-desserts/Les-decors-sucres/Eclats-de-crepes-croustillantes/p/000000000000019345;Sysco
DOSETTE MOUTARDE;19488;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/La-moutarde/La-moutarde/Dosette-moutarde/p/000000000000019488;Sysco
ÉCLAIR AU CHOCOLAT;75002;/Les-produits/Les-desserts/Les-desserts-individuels/Les-pates-a-choux-et-millefeuilles/Les-pates-a-choux-et-millefeuilles/Eclair-au-chocolat/p/000000000000075002;Sysco
HARICOT VERT EXTRA-FIN CUIT CE2;77438;/Produits/Haricot-vert-extra-fin-cuit-CE2/p/000000000000077438;Sysco
GRATINÉ DE COURGETTES ET TOMATES À LA PROVENÇALE;78466;/Promotions/Gratine-de-courgettes-et-tomates-a-la-provencale/p/000000000000078466;Sysco
TRIO DE RIZ-BOULGOUR-QUINOA CUIT, ASSAISONNÉ BIO;78098;/Produits/Trio-de-riz-boulgour-quinoa-cuit--assaisonne-BIO/p/000000000000078098;Sysco
LOIN RIBS DE PORC;36798;/Produits/Loin-ribs-de-porc/p/000000000000036798;Sysco
MILIEU DE RUMSTECK RACE NORMANDE VBF;42353;/Produits/Milieu-de-rumsteck-race-Normande-VBF/p/000000000000042353;Sysco
NOIX DE SAINT-JACQUES AVEC CORAIL EN DEMI-COQUILLE;70013;/Promotions/Noix-de-Saint-Jacques-avec-corail-en-demi-coquille/p/000000000000070013;Sysco
POIS CHICHE;19183;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-legumes-secs/Les-legumes-secs/Pois-chiche/p/000000000000019183;Sysco
TORTELLONI RICOTTA-ÉPINARD;78296;/Produits/Tortelloni-ricotta-epinard/p/000000000000078296;Sysco
GRESSIN À L'HUILE D'OLIVE VIERGE EXTRA;19421;/Les-produits/L-epicerie/L-aperitif--les-entrees-et-les-soupes/L-aperitif/L-aperitif/Gressin-a-l-huile-d-olive-vierge-extra/p/000000000000019421;Sysco
ROCKY TOFFEE CHEESECAKE;77763;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-gateaux-et-entremets/Les-gateaux-et-entremets-ronds/Rocky-toffee-cheesecake/p/000000000000077763;Sysco
CHEESEBURGER VBF;73640;/Promotions/Cheeseburger-VBF/p/000000000000073640;Sysco
LÉGUME GRILLÉ ET MARINÉ À L'ITALIENNE;42497;/Produits/Legume-grille-et-marine-a-l-italienne/p/000000000000042497;Sysco
GÉSIER DE CANARD ÉMINCÉ;18401;/Produits/Gesier-de-canard-emince/p/000000000000018401;Sysco
FILET DE MERLU BLANC;30433;/Promotions/Filet-de-merlu-blanc/p/000000000000030433;Sysco
EMMENTAL RÂPÉ FRANÇAIS;81245;/Les-produits/La-cremerie/Les-bases-d-assemblage/Les-fromages-rapes/Les-fromages-rapes/Emmental-rape-francais/p/000000000000081245;Sysco
TARTELETTE FRAMBOISE;76333;/Produits/Tartelette-framboise/p/000000000000076333;Sysco
SALSIFIS COUPÉ;31238;/Promotions/Salsifis-coupe/p/000000000000031238;Sysco
ÉDAM PORTION;80690;/Promotions/Edam-portion/p/000000000000080690;Sysco
SUNDAE VANILLE-CARAMEL;75198;/Promotions/Sundae-vanille-caramel/p/000000000000075198;Sysco
PIMENTON DE LA VERA DOUX FUMÉ AOP;16761;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-epices/Les-pures/Pimenton-de-la-vera-doux-fume-AOP/p/000000000000016761;Sysco
DEMI-TÊTE DE VEAU VVF;40693;/Promotions/Demi-tete-de-veau-VVF/p/000000000000040693;Sysco
NUGGET DE FILET DE COLIN D'ALASKA MSC;77824;/Promotions/Nugget-de-filet-de-colin-d-Alaska-MSC/p/000000000000077824;Sysco
LIQUIDE DE RINÇAGE POUR LAVE-VAISSELLE;57066;/Les-produits/Le-non-alimentaire/L-hygiene--l-entretien-et-le-nettoyage/L-hygiene--l-entretien-et-le-nettoyage/Neant/Liquide-de-rincage-pour-lave-vaisselle/p/000000000000057066;Sysco
MAIZENA EXPRESS;19221;/Les-produits/L-epicerie/Les-ingredients-cuisine/La-farine-et-fecule/La-farine-et-fecule/Maizena-express/p/000000000000019221;Sysco
SPAGHETTI N°5;13928;/Promotions/Spaghetti-n%C2%B05/p/000000000000013928;Sysco
FILET DE COLIN D'ALASKA MSC;76874;/Promotions/Filet-de-colin-d-Alaska-MSC/p/000000000000076874;Sysco
QUICHE GOURMANDE AU FROMAGE DE CHÈVRE ET LÉGUMES D'HIVER;44055;/Les-produits/Les-entrees/Les-quiches--tartes--tourtes-et-pizzas/Les-quiches/A-partager/Quiche-Gourmande-au-fromage-de-chevre-et-legumes-d-hiver/p/000000000000044055;Sysco
YAOURT NATURE;81737;/Promotions/Yaourt-nature/p/000000000000081737;Sysco
MINI-FOND DE TARTELETTE CUIT SUCRÉ ROND;74301;/Promotions/Mini-fond-de-tartelette-cuit-sucre-rond/p/000000000000074301;Sysco
RÔTI LONGE DE PORC DE MONTAGNE VPF;41502;/Promotions/Roti-longe-de-porc-de-montagne-VPF/p/000000000000041502;Sysco
BAVAROIS PARFUM ABRICOT;39077;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-gateaux-et-entremets/Les-gateaux-et-entremets-ronds/Bavarois-parfum-abricot/p/000000000000039077;Sysco
FARINE DE MAÏS;14588;/Promotions/Farine-de-mais/p/000000000000014588;Sysco
LASAGNE RICOTTA-ÉPINARD-CHÈVRE;71801;/Produits/Lasagne-ricotta-epinard-chevre/p/000000000000071801;Sysco
CUISSE DE PINTADE SCIÉE;47929;/Promotions/Cuisse-de-pintade-sciee/p/000000000000047929;Sysco
TRIPE CUISINÉE À LA TOMATE;11890;/Produits/Tripe-cuisinee-a-la-tomate/p/000000000000011890;Sysco
TRANCHE DE CANTAL JEUNE AOP;82202;/Promotions/Tranche-de-cantal-jeune-AOP/p/000000000000082202;Sysco
TARTARE DE SAUMON ATLANTIQUE EN DUO;77561;/Produits/Tartare-de-saumon-atlantique-en-duo/p/000000000000077561;Sysco
JULIENNE DE LÉGUMES ET BROCOLI;33715;/Promotions/Julienne-de-legumes-et-brocoli/p/000000000000033715;Sysco
APPAREIL À MOUSSE AU CHOCOLAT NOIR;81679;/Les-produits/La-cremerie/Les-cremes-et-appareils-a-dessert/Les-appareils-a-dessert/Les-appareils-a-dessert/Appareil-a-mousse-au-chocolat-noir/p/000000000000081679;Sysco
MENTHE;36533;/Promotions/Menthe/p/000000000000036533;Sysco
FILETÉ POISSON BLANC MEUNIÈRE PRÉFRIT MSC;77981;/Produits/Filete-poisson-blanc-meuniere-prefrit-MSC/p/000000000000077981;Sysco
SAUCE CARBONARA;42592;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-chaudes/Les-sauces-chaudes/Sauce-carbonara/p/000000000000042592;Sysco
PLATEAU NAVETTES GARNIES;60146;/Les-produits/Le-buffet-cocktail-et-les-bouchees/Cote-sale/Les-plateaux-et-assortiments/Les-prets-a-servir/Plateau-navettes-garnies/p/000000000000060146;Sysco
CORNICHON FRANÇAIS;18778;/Produits/Cornichon-francais/p/000000000000018778;Sysco
CHEDDAR ROUGE;80228;/Promotions/Cheddar-rouge/p/000000000000080228;Sysco
SERVIETTE BLANCHE 2 PLIS;28042;/Les-produits/Le-non-alimentaire/La-vente-a-emporter/La-vente-a-emporter/Neant/Serviette-blanche-2-plis/p/000000000000028042;Sysco
SAUCISSE DE MONTBÉLIARD CUITE IGP;42666;/Les-produits/La-charcuterie/La-saucisserie/La-saucisserie-cuite-ou-precuite/La-saucisserie-cuite-ou-precuite/Saucisse-de-Montbeliard-cuite-IGP/p/000000000000042666;Sysco
TESTEUR HUILE FRITURE LANGUETTE LRSM;15517;/Promotions/Testeur-huile-friture-languette-Lrsm/p/000000000000015517;Sysco
BAGUETTE CUITE SUR SOLE;60783;/Les-produits/Le-pain--la-viennoiserie-et-les-pates-a-travailler/Le-pain/Le-pain-de-table/Le-pain-a-partager/Baguette-cuite-sur-sole/p/000000000000060783;Sysco
PICKLES DE MAÏS;17517;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-legumes-au-naturel/Les-legumes-au-naturel/Pickles-de-mais/p/000000000000017517;Sysco
AIGUILLETTE DE FILET DE COLIN D'ALASKA EN FISH'N CHIPS PRÉFRIT MSC;71708;/Les-produits/Les-poissons/Les-elabores-de-poissons/Les-poissons-en-beignet/Les-fish-n-chips/Aiguillette-de-filet-de-colin-d-Alaska-en-fish-n-chips-prefrit-MSC/p/000000000000071708;Sysco
BOÎTE PIZZA;15894;/Produits/Boite-pizza/p/000000000000015894;Sysco
POMME CUITE EN QUARTIER 1/6ÈME;41081;/Produits/Pomme-cuite-en-quartier-1-6eme/p/000000000000041081;Sysco
DOBLO MAESTRELLA POUR PIZZA;81370;/Produits/Doblo-Maestrella-pour-pizza/p/000000000000081370;Sysco
ÉMINCÉ DE POIREAUX À LA CRÈME;38234;/Promotions/Emince-de-poireaux-a-la-creme/p/000000000000038234;Sysco
RIZ LONG CUIT ET ASSAISONNÉ;77738;/Produits/Riz-long-cuit-et-assaisonne/p/000000000000077738;Sysco
FOCACCIA MÉDITERRANÉENNE;79645;/Les-produits/Les-entrees/Les-sandwichs--burgers-et-snacks-chauds/Le-snack-chaud/Le-snack-chaud/Focaccia-mediterraneenne/p/000000000000079645;Sysco
PRÉPARATION CULINAIRE AROMATISÉE À BASE DE SEL DE GUÉRANDE ET DE TRUFFE D'ÉTÉ 1%;18473;/Les-produits/L-epicerie/Les-ingredients-cuisine/Le-sel/Le-sel/Preparation-culinaire-aromatisee-a-base-de-sel-de-Guerande-et-de-truffe-d-ete-1%25/p/000000000000018473;Sysco
TARTE AUX POMMES CRUMBLE;71358;/Les-produits/Les-desserts/Les-desserts-a-partager/Les-tartes/Les-tartes-traditionnelles/Tarte-aux-Pommes-Crumble/p/000000000000071358;Sysco
FILETS D'ANCHOIS MARINÉS À L'AIL;14500;/Les-produits/L-epicerie/La-viande--le-poisson-et-les-plats-elabores/Les-produits-de-la-mer/Les-sardines/Filets-d-anchois-marines-a-l-ail/p/000000000000014500;Sysco
CHIPS NATURE;19494;/Les-produits/L-epicerie/L-aperitif--les-entrees-et-les-soupes/L-aperitif/L-aperitif/Chips-nature/p/000000000000019494;Sysco
MÉLANGE DE CAROTTES ORANGES ET JAUNES;78165;/Promotions/Melange-de-carottes-oranges-et-jaunes/p/000000000000078165;Sysco
SPÉCULOOS;18605;/Promotions/Speculoos/p/000000000000018605;Sysco
MIX GLACE SAVEUR VANILLE;82839;/Les-produits/La-cremerie/Les-cremes-et-appareils-a-dessert/Les-mix-et-preparations-glaces/Les-mix-et-preparations-glaces/Mix-glace-saveur-vanille/p/000000000000082839;Sysco
SAUCISSE KNACK CUITE;42573;/Produits/Saucisse-knack-cuite/p/000000000000042573;Sysco
ABRICOT MOELLEUX;16559;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Abricot-moelleux/p/000000000000016559;Sysco
MINI-BURGER À GARNIR;73232;/Produits/Mini-burger-a-garnir/p/000000000000073232;Sysco
DIOT DE SAVOIE NATURE VPF;11546;/Promotions/Diot-de-Savoie-nature-VPF/p/000000000000011546;Sysco
SAUCE CITRONNELLE GINGEMBRE;17988;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-froides/Les-sauces-froides/Sauce-citronnelle-gingembre/p/000000000000017988;Sysco
PRALIN AMANDE NOISETTE;19508;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Les-fruits-secs--moelleux--oleagineux-ou-confits/Pralin-amande-noisette/p/000000000000019508;Sysco
PULPE DE TOMATE PIZZA;17099;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-tomates/Les-sauces-tomates/Pulpe-de-tomate-pizza/p/000000000000017099;Sysco
CORNICHON;17054;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-condiments/Les-cornichons-et-oignons/Cornichon/p/000000000000017054;Sysco
CURRY BRETON;16866;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-epices/Les-pures/Curry-breton/p/000000000000016866;Sysco
APPAREIL À TARTE AU CITRON DE SICILE;81678;/Les-produits/La-cremerie/Les-cremes-et-appareils-a-dessert/Les-appareils-a-dessert/Les-appareils-a-dessert/Appareil-a-tarte-au-citron-de-Sicile/p/000000000000081678;Sysco
FEUILLETÉ AU FROMAGE DE CHÈVRE PRÉDORÉ;79564;/Produits/Feuillete-au-fromage-de-chevre-predore/p/000000000000079564;Sysco
DONUT NUTELLA®;73298;/Les-produits/Les-desserts/Les-desserts-individuels/Les-desserts-americains/Les-desserts-americains/Donut-Nutella%C2%AE/p/000000000000073298;Sysco
SAUCISSE FUMÉE;43190;/Les-produits/La-charcuterie/La-saucisserie/La-saucisserie-fumee/La-saucisserie-fumee/Saucisse-fumee/p/000000000000043190;Sysco
CORNICHON;13279;/Promotions/Cornichon/p/000000000000013279;Sysco
RIZ AU LAIT SUR LIT DE CARAMEL;81402;/Les-produits/La-cremerie/Les-desserts/Les-gateaux-de-riz-et-semoule/Les-gateaux-de-riz-et-semoule/Riz-au-lait-sur-lit-de-caramel/p/000000000000081402;Sysco
JAMBON CUIT CHOIX GRILLÉ AU FOUR;49168;/Promotions/Jambon-cuit-choix-grille-au-four/p/000000000000049168;Sysco
POT À DESSERT TRANSPARENT 300 ML;15876;/Promotions/Pot-a-dessert-transparent-300-ml/p/000000000000015876;Sysco
ARÔME DE FLEUR D'ORANGER;19327;/Les-produits/L-epicerie/Les-ingredients-cuisine/Les-ingredients-de-patisserie/Les-ingredients-de-patisserie/Arome-de-fleur-d-oranger/p/000000000000019327;Sysco
FRAISIER;70326;/Promotions/Fraisier/p/000000000000070326;Sysco
TAPENADE D'OLIVES NOIRES;17033;/Promotions/Tapenade-d-olives-noires/p/000000000000017033;Sysco
PANÉ DE BLÉ FROMAGE-ÉPINARD;74587;/Promotions/Pane-de-ble-fromage-epinard/p/000000000000074587;Sysco
HOMARD CANADIEN CRU DÉCORTIQUÉ MSC;77209;/Promotions/Homard-canadien-cru-decortique-MSC/p/000000000000077209;Sysco
GRESSIN AU SÉSAME;19316;/Les-produits/L-epicerie/L-aperitif--les-entrees-et-les-soupes/L-aperitif/L-aperitif/Gressin-au-sesame/p/000000000000019316;Sysco
JAMBON IBÉRICO CEBO DE CAMPO ASSIETTE;43261;/Les-produits/La-charcuterie/La-charcuterie-tranchee-et-aide-culinaire/Le-jambon-sec-et-cru-tranche/Le-jambon-sec-et-cru-tranche/Jambon-iberico-cebo-de-campo-assiette/p/000000000000043261;Sysco
POÊLÉE DE LÉGUMES PRINTANIERS DE NOS RÉGIONS;76477;/Produits/Poelee-de-legumes-printaniers-de-nos-regions/p/000000000000076477;Sysco
SAUCE À LA TOMATE CERISE;16931;/Les-produits/L-epicerie/Les-epices--aromates--sauces-et-condiments/Les-sauces-tomates/Les-sauces-tomates/Sauce-a-la-tomate-cerise/p/000000000000016931;Sysco
MOUSSAKA;36981;/Promotions/Moussaka/p/000000000000036981;Sysco
MEZZE PENNE ASSAISONNÉE;77737;/Les-produits/Les-legumes-et-accompagnements/Les-pates-et-cereales/Les-pates/Les-pates/Mezze-penne-assaisonnee/p/000000000000077737;Sysco
CRÉMEUX CITRON FAÇON CHEESECAKE IDDSI 4;71569;/Les-produits/Les-desserts/Les-desserts-individuels/Les-flans-et-entremets-laitiers/Les-flans-et-entremets-laitiers/Cremeux-citron-facon-cheesecake-IDDSI-4/p/000000000000071569;Sysco
FEUILLETÉ À LA VIANDE PRÉDORÉ (FRIAND);70602;/Promotions/Feuillete-a-la-viande-predore-%28friand%29/p/000000000000070602;Sysco
FARINE SPOLVERO;18253;/Les-produits/L-epicerie/Les-ingredients-cuisine/La-farine-et-fecule/La-farine-et-fecule/Farine-spolvero/p/000000000000018253;Sysco
POMME PARISIENNE AVEC PEAU;40374;/Les-produits/Les-legumes-et-accompagnements/Les-garnitures-de-pommes-de-terre/Les-garnitures-portionnables/Les-garnitures-portionnables/Pomme-parisienne-avec-peau/p/000000000000040374;Sysco
FILET DÉCOUPÉ DE COLIN (LIEU) MSC;72971;/Promotions/Filet-decoupe-de-colin-%28lieu%29-MSC/p/000000000000072971;Sysco
GLACE TIRAMISU;77301;/Produits/Glace-Tiramisu/p/000000000000077301;Sysco
CARRÉ D'AGNEAU 13 CÔTES;45722;/Promotions/Carre-d-agneau-13-cotes/p/000000000000045722;Sysco
POMME DE TERRE ÉVENTAIL;77979;/Les-produits/Les-legumes-et-accompagnements/Les-garnitures-de-pommes-de-terre/Les-garnitures-individuelles/Les-garnitures-individuelles/Pomme-de-terre-eventail/p/000000000000077979;Sysco
MINI-TATIN;76327;/Produits/Mini-Tatin/p/000000000000076327;Sysco
CORNICHON EN RONDELLES;16098;/Promotions/Cornichon-en-rondelles/p/000000000000016098;Sysco
PLATEAU COCKTAIL SAUMON;60804;/Les-produits/Le-buffet-cocktail-et-les-bouchees/Cote-sale/Les-plateaux-et-assortiments/Les-prets-a-servir/Plateau-cocktail-saumon/p/000000000000060804;Sysco
PETIT SUISSE AUX FRUITS;80363;/Promotions/Petit-suisse-aux-fruits/p/000000000000080363;Sysco
PETIT MOULÉ NATURE;81043;/Promotions/Petit-moule-nature/p/000000000000081043;Sysco
CONFITURE EXTRA D'ABRICOT ARTISANALE;18564;/Promotions/Confiture-extra-d-abricot-artisanale/p/000000000000018564;Sysco
POÊLÉE GOURMANDE AUX LÉGUMES GRILLÉS MINUTE;39535;/Promotions/Poelee-gourmande-aux-legumes-grilles-Minute/p/000000000000039535;Sysco
MOULE DE PLEINE EAU CUITE;79071;/Les-produits/Les-mollusques-et-crustaces/Les-moules-et-coquillages/Les-moules/Les-moules/Moule-de-pleine-eau-cuite/p/000000000000079071;Sysco
ÉMINCÉ DE FILET DE POULET RÔTI HALAL VF;43439;/Les-produits/La-volaille--le-canard-et-le-lapin/Les-elabores-de-volaille/Les-autres-elabores-de-volaille/Les-autres-elabores-cuits/Emince-de-filet-de-poulet-roti-Halal-VF/p/000000000000043439;Sysco
AGNOLOTTI TARTUFO;72189;/Promotions/Agnolotti-tartufo/p/000000000000072189;Sysco
YAOURT SUCRÉ AROMATISÉ;82941;/Les-produits/La-cremerie/L-ultra-frais/Les-yaourts/Les-yaourts-aromatises/Yaourt-sucre-aromatise/p/000000000000082941;Sysco
BRANDADE DE MORUE PARMENTIER;60511;/Les-produits/Les-plats-cuisines/Les-plats-complets/Les-plats-multiportions/Les-plats-multiportions/Brandade-de-morue-parmentier/p/000000000000060511;Sysco
CRÊPE AU FROMAGE AGRI-ETHIQUE FRANCE;37516;/Promotions/Crepe-au-fromage-Agri-Ethique-France/p/000000000000037516;Sysco
BOL À SOUPE AVEC COUVERCLE KRAFT 450/460 ML;19234;/Les-produits/Le-non-alimentaire/La-vente-a-emporter/La-vente-a-emporter/Neant/Bol-a-soupe-avec-couvercle-kraft-450-460-ml/p/000000000000019234;Sysco
BEIGNET DE BROCOLI PRÉFRIT;77556;/Produits/Beignet-de-brocoli-prefrit/p/000000000000077556;Sysco
VERMICELLE DE RIZ;16778;/Les-produits/L-epicerie/Les-legumes-et-feculents/Les-pates/Les-pates-classiques/Vermicelle-de-riz/p/000000000000016778;Sysco
MORCEAUX DE MARRONS GLACÉS;18982;/Les-produits/L-epicerie/Les-desserts-et-fruits/Les-decors--toppings-et-sauces-desserts/Les-decors-sucres/Morceaux-de-marrons-glaces/p/000000000000018982;Sysco
AMPHORA GOURMET ENROBEUR;19462;/Les-produits/L-epicerie/L-huile--le-vinaigre-et-corps-gras/Les-huiles-de-cuisson-et-friture/Les-huiles-de-cuisson-et-friture/Amphora-Gourmet-enrobeur/p/000000000000019462;Sysco
ONGLET RACE ABERDEEN ANGUS;40698;/Promotions/Onglet-race-Aberdeen-Angus/p/000000000000040698;Sysco
TRIO DE CAROTTES CONFITES AU BEURRE;42668;/Les-produits/Les-legumes-et-accompagnements/Les-poeles-et-melanges-de-legumes/Les-enrobees/Sans-pomme-de-terre/Trio-de-carottes-confites-au-beurre/p/000000000000042668;Sysco
CRÈME GLACÉE VANILLE BOURBON DE MADAGASCAR;75516;/Promotions/Creme-glacee-vanille-Bourbon-de-Madagascar/p/000000000000075516;Sysco
PAËLLA VALENCIANA;42753;/Produits/Paella-Valenciana/p/000000000000042753;Sysco
CRÈME ENTIÈRE LIQUIDE UHT;81854;/Les-produits/La-cremerie/Les-cremes-et-appareils-a-dessert/Les-cremes-liquides/Les-cremes-liquides/Creme-entiere-liquide-uht/p/000000000000081854;Sysco
BOURGUIGNON (COLLIER, JARRET, GÎTE, POÎTRINE ET MUSCLES À POTENTIEL TENDRETÉ ÉQUIVALENT);77649;/Produits/Bourguignon-%28collier--jarret--gite--poitrine-et-muscles-a-potentiel-tendrete-equivalent%29/p/000000000000077649;Sysco
CHARLOTTINE VANILLE FRUITS ROUGES;76690;/Produits/Charlottine-vanille-fruits-rouges/p/000000000000076690;Sysco
SORBET CITRON;77530;/Les-produits/Les-glaces/Le-vrac-restauration/La-gamme-Movenpick/Les-sorbets/Sorbet-Citron/p/000000000000077530;Sysco
POTATO CUBES EASY (FOUR) CE2;39612;/Promotions/Potato-cubes-Easy-%28four%29-CE2/p/000000000000039612;Sysco
PURÉE DE CHOU-FLEUR CE2;31244;/Promotions/Puree-de-chou-fleur-CE2/p/000000000000031244;Sysco
FÈVE D'EDAMAME;39679;/Les-produits/Les-legumes-et-accompagnements/Les-monolegumes/Les-monolegumes-crus-ou-blanchis/Les-monolegumes-crus-ou-blanchis/Feve-d-edamame/p/000000000000039679;Sysco
CRÈME GLACÉE CARAMEL;60058;/Les-produits/Les-glaces/Le-vrac-restauration/La-gamme-La-Laitiere/Les-cremes-glacees/Creme-glacee-caramel/p/000000000000060058;Sysco
CHARLOTTE AUX POIRES;38298;/Promotions/Charlotte-aux-poires/p/000000000000038298;Sysco
ALIGOT;76015;/Promotions/Aligot/p/000000000000076015;Sysco
FRITE EASY 9/9 (FOUR) CE2;35560;/Promotions/Frite-Easy-9-9-%28four%29-CE2/p/000000000000035560;Sysco
SAUTÉ DE VEAU AU CURRY ROUGE;42596;/Produits/Saute-de-veau-au-curry-rouge/p/000000000000042596;Sysco
SUCRE MUSCOVADO;16802;/Les-produits/L-epicerie/Les-ingredients-cuisine/Le-sucre/Le-sucre/Sucre-muscovado/p/000000000000016802;Sysco
RIBS DE PORC COUNTRY CUIT VPF;42645;/Les-produits/La-viande--le-gibier-et-les-abats/Les-elabores-de-viande/Les-confits--enrobes-et-autres-elabores/Les-confits--enrobes-et-autres-elabores/Ribs-de-porc-country-cuit-VPF/p/000000000000042645;Sysco
